Account,date,daily PnL per trader,Avg Trade Size,Num of Trades,win rate,Long Ratio,Short Ratio,classification,value
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-14,992.803005,484.3945569620253,79,0.35344524005164923,0.3924050632911392,0.6075949367088608,Greed,63
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-15,361.155853,792.0838888888889,72,0.35344524005164923,0.2361111111111111,0.7638888888888888,Greed,70
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-16,319.22369499999996,467.3454545454546,88,0.35344524005164923,0.23863636363636365,0.7613636363636364,Extreme Greed,75
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-17,498.16985999999997,558.7280000000001,50,0.35344524005164923,0.4,0.6,Extreme Greed,75
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-18,307.105046,583.8729411764706,34,0.35344524005164923,0.5294117647058824,0.47058823529411764,Extreme Greed,77
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-19,541.742729,855.0277777777778,27,0.35344524005164923,0.5555555555555556,0.4444444444444444,Extreme Greed,77
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-20,2262.94445,1131.5053030303031,66,0.35344524005164923,0.7121212121212122,0.2878787878787879,Extreme Greed,76
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-21,287.821918,645.536153846154,13,0.35344524005164923,0.6923076923076923,0.3076923076923077,Extreme Greed,76
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-22,2867.6138889999997,587.97,98,0.35344524005164923,0.24489795918367346,0.7551020408163265,Extreme Greed,84
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-23,420.491149,501.15999999999997,26,0.35344524005164923,0.7307692307692307,0.2692307692307692,Extreme Greed,75
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-24,553.5255989999999,583.839,40,0.35344524005164923,0.7,0.3,Extreme Greed,75
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-25,416.148576,607.7458333333333,36,0.35344524005164923,0.5277777777777778,0.4722222222222222,Extreme Greed,75
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-26,535.938645,586.3983333333333,18,0.35344524005164923,0.2222222222222222,0.7777777777777778,Greed,73
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-27,1295.825632,600.4903614457832,83,0.35344524005164923,0.8072289156626506,0.1927710843373494,Greed,71
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-28,475.702642,577.776511627907,43,0.35344524005164923,0.18604651162790697,0.813953488372093,Greed,72
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-29,41.935052,446.21642857142854,14,0.35344524005164923,0.9285714285714286,0.07142857142857142,Greed,72
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-30,783.829317,634.8495454545455,44,0.35344524005164923,0.09090909090909091,0.9090909090909091,Greed,70
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-01-31,488.582241,426.12614035087717,57,0.35344524005164923,0.19298245614035087,0.8070175438596491,Extreme Greed,76
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-01,526.448209,490.5812121212121,33,0.35344524005164923,0.696969696969697,0.30303030303030304,Greed,68
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-02,-782.6517170000001,475.55675925925925,108,0.35344524005164923,0.7685185185185185,0.23148148148148148,Greed,60
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-03,2440.916534,633.5157142857142,182,0.35344524005164923,0.5934065934065934,0.4065934065934066,Fear,44
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-04,874.3810560000001,389.9655882352941,34,0.35344524005164923,0.4117647058823529,0.5882352941176471,Greed,72
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-05,32.72269,431.90000000000003,3,0.35344524005164923,0.6666666666666666,0.3333333333333333,Neutral,54
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-06,922.6724320000001,414.6168253968254,63,0.35344524005164923,0.6190476190476191,0.38095238095238093,Neutral,49
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-07,126.11297599999999,288.2288235294118,17,0.35344524005164923,0.5294117647058824,0.47058823529411764,Fear,44
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-08,78.902492,532.6045454545455,22,0.35344524005164923,0.8636363636363636,0.13636363636363635,Fear,44
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-09,378.027954,352.76931034482755,29,0.35344524005164923,0.3103448275862069,0.6896551724137931,Neutral,46
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-10,4.42722,521.32,6,0.35344524005164923,0.0,1.0,Fear,43
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-11,314.918282,456.26176470588234,17,0.35344524005164923,0.29411764705882354,0.7058823529411765,Neutral,47
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-12,117.09923500000001,661.658,5,0.35344524005164923,0.6,0.4,Neutral,46
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-13,534.854304,383.71595744680855,47,0.35344524005164923,0.23404255319148937,0.7659574468085106,Neutral,50
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-14,-10.630689999999959,315.5821276595745,47,0.35344524005164923,0.2553191489361702,0.7446808510638298,Neutral,48
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-15,231.07204,367.2038095238095,21,0.35344524005164923,0.5238095238095238,0.47619047619047616,Neutral,50
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-16,278.922501,396.6439024390244,41,0.35344524005164923,0.7560975609756098,0.24390243902439024,Neutral,54
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-17,19.482565,392.2353846153846,13,0.35344524005164923,0.6923076923076923,0.3076923076923077,Neutral,51
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-18,336.64107,415.7527777777778,54,0.35344524005164923,0.7037037037037037,0.2962962962962963,Neutral,47
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-19,89.261197,303.90090909090907,22,0.35344524005164923,0.8636363636363636,0.13636363636363635,Fear,44
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-20,168.023469,378.7576923076923,13,0.35344524005164923,0.5384615384615384,0.46153846153846156,Neutral,49
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-21,165.776644,301.59066666666666,15,0.35344524005164923,0.4,0.6,Greed,55
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-22,31.523152,343.53666666666663,18,0.35344524005164923,0.3333333333333333,0.6666666666666666,Neutral,49
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-23,122.057796,369.9928571428572,7,0.35344524005164923,0.8571428571428571,0.14285714285714285,Neutral,50
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-24,437.185458,543.7444827586207,29,0.35344524005164923,0.8620689655172413,0.13793103448275862,Neutral,49
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-25,3455.584856,512.5179473684211,190,0.35344524005164923,0.7315789473684211,0.26842105263157895,Fear,25
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-26,-200.798196,603.3185714285713,28,0.35344524005164923,0.14285714285714285,0.8571428571428571,Extreme Fear,21
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-27,-195.841458,330.11833333333334,18,0.35344524005164923,0.3888888888888889,0.6111111111111112,Extreme Fear,10
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-28,933.170538,514.1759154929578,71,0.35344524005164923,0.6619718309859155,0.3380281690140845,Extreme Fear,16
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-01,109.593094,617.1918518518519,27,0.35344524005164923,0.18518518518518517,0.8148148148148148,Extreme Fear,20
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-02,349.12092600000005,1106.6938095238095,21,0.35344524005164923,0.14285714285714285,0.8571428571428571,Fear,26
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-03,376.017126,591.2160606060606,33,0.35344524005164923,0.21212121212121213,0.7878787878787878,Fear,33
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,444.266681,502.8234375,32,0.35344524005164923,0.96875,0.03125,Extreme Fear,15
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-05,423.18325600000003,550.0914285714285,21,0.35344524005164923,0.6190476190476191,0.38095238095238093,Extreme Fear,20
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-06,102.92652,742.9966666666666,12,0.35344524005164923,0.3333333333333333,0.6666666666666666,Fear,25
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-07,781.670551,463.668064516129,62,0.35344524005164923,0.6935483870967742,0.3064516129032258,Fear,34
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-08,119.3611,449.9274193548387,31,0.35344524005164923,0.8387096774193549,0.16129032258064516,Fear,28
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-09,0.0,827.6537500000001,8,0.35344524005164923,1.0,0.0,Fear,27
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-10,0.0,734.3568750000001,16,0.35344524005164923,1.0,0.0,Extreme Fear,20
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-11,266.837111,504.60375,32,0.35344524005164923,0.6875,0.3125,Extreme Fear,24
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,78.714444,738.5457142857142,7,0.35344524005164923,0.0,1.0,Fear,34
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-13,-1.2672399999999993,364.46555555555557,9,0.35344524005164923,0.8888888888888888,0.1111111111111111,Neutral,45
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-15,202.313183,837.4561111111111,36,0.35344524005164923,0.08333333333333333,0.9166666666666666,Neutral,46
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-16,-6.342484000000001,569.8328571428572,7,0.35344524005164923,0.8571428571428571,0.14285714285714285,Fear,30
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-17,-31.277088,705.3433333333334,3,0.35344524005164923,0.0,1.0,Fear,32
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-19,-2.8135689999999993,485.3908333333334,12,0.35344524005164923,0.08333333333333333,0.9166666666666666,Fear,32
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-20,-147.78931200000002,769.2385,20,0.35344524005164923,0.45,0.55,Neutral,49
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,39.1247,494.46000000000004,6,0.35344524005164923,0.3333333333333333,0.6666666666666666,Fear,31
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,-1184.046158,340.78363636363633,11,0.35344524005164923,0.0,1.0,Fear,32
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,0.0,374.475,2,0.35344524005164923,0.0,1.0,Fear,30
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,-216.431703,545.196,25,0.35344524005164923,0.32,0.68,Neutral,45
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-25,87.95347999999998,377.80999999999995,3,0.35344524005164923,0.3333333333333333,0.6666666666666666,Neutral,46
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,69.285,749.9666666666667,3,0.35344524005164923,1.0,0.0,Neutral,47
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,0.0,250.07333333333335,3,0.35344524005164923,1.0,0.0,Fear,32
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,798.187528,471.555,16,0.35344524005164923,0.9375,0.0625,Fear,34
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,-680.287463,247.43947368421055,19,0.35344524005164923,0.3157894736842105,0.6842105263157895,Fear,34
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,93.006465,405.9275,4,0.35344524005164923,0.75,0.25,Fear,44
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,7.052034,635.2357142857143,14,0.35344524005164923,0.8571428571428571,0.14285714285714285,Fear,25
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,0.0,874.78,2,0.35344524005164923,1.0,0.0,Fear,28
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,-132.88134,586.6572,25,0.35344524005164923,0.16,0.84,Fear,30
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,-1400.5515480000001,661.3813333333333,15,0.35344524005164923,0.4,0.6,Fear,34
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-07,-5651.552238,569.6545833333333,48,0.35344524005164923,0.4375,0.5625,Extreme Fear,23
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-08,-6745.027414,700.9559523809525,42,0.35344524005164923,0.35714285714285715,0.6428571428571429,Extreme Fear,24
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-09,-3911.273892,638.1583928571429,56,0.35344524005164923,0.48214285714285715,0.5178571428571429,Extreme Fear,18
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-10,258.032458,520.317619047619,21,0.35344524005164923,0.8571428571428571,0.14285714285714285,Fear,39
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-11,608.246567,378.8592857142857,28,0.35344524005164923,0.5,0.5,Fear,25
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,3105.920269,550.1919512195121,41,0.35344524005164923,0.6341463414634146,0.36585365853658536,Fear,43
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-13,490.32631200000003,601.84,26,0.35344524005164923,0.6923076923076923,0.3076923076923077,Neutral,45
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-14,263.769257,377.75428571428574,7,0.35344524005164923,0.8571428571428571,0.14285714285714285,Fear,31
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,17.022667,768.989090909091,11,0.35344524005164923,0.9090909090909091,0.09090909090909091,Fear,29
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,169.67583499999998,456.538275862069,29,0.35344524005164923,0.2413793103448276,0.7586206896551724,Fear,30
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,64.128219,375.075,2,0.35344524005164923,0.0,1.0,Fear,32
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,12.652267000000005,580.8100000000001,21,0.35344524005164923,0.7142857142857143,0.2857142857142857,Fear,37
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,-2.1503300000000003,249.97833333333332,12,0.35344524005164923,0.75,0.25,Fear,39
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-22,-282.266207,343.8335714285714,14,0.35344524005164923,0.14285714285714285,0.8571428571428571,Neutral,47
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,511.720343,336.54622222222224,45,0.35344524005164923,0.24444444444444444,0.7555555555555555,Greed,72
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,350.896638,396.0429166666667,24,0.35344524005164923,0.4583333333333333,0.5416666666666666,Greed,63
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,0.0,392.83714285714285,7,0.35344524005164923,0.42857142857142855,0.5714285714285714,Greed,60
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,147.607393,288.9161111111111,18,0.35344524005164923,0.3333333333333333,0.6666666666666666,Greed,65
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,361.183441,370.71153846153845,13,0.35344524005164923,0.38461538461538464,0.6153846153846154,Greed,61
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-28,146.420556,360.80111111111114,9,0.35344524005164923,0.5555555555555556,0.4444444444444444,Neutral,54
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,30.495403,356.9714285714286,7,0.35344524005164923,0.14285714285714285,0.8571428571428571,Greed,60
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-01,37.385304,299.0128571428572,7,0.35344524005164923,0.0,1.0,Neutral,53
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,0.0,24979.8,1,0.48622589531680444,1.0,0.0,Extreme Greed,83
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,7440.638159,5090.390786516854,89,0.48622589531680444,0.5955056179775281,0.4044943820224719,Extreme Greed,75
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,53635.529649,9628.82474789916,238,0.48622589531680444,0.542016806722689,0.4579831932773109,Greed,74
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-27,357.346725,7190.583333333333,18,0.48622589531680444,0.5,0.5,Greed,74
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-30,2227.18659,6536.572105263158,38,0.48622589531680444,0.34210526315789475,0.6578947368421053,Greed,65
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,0.0,5040.074460431654,139,0.48622589531680444,1.0,0.0,Greed,70
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,35352.95374,7755.243541666667,96,0.48622589531680444,0.4166666666666667,0.5833333333333334,Greed,69
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-10,2812.7685,4195.841481481481,27,0.48622589531680444,0.0,1.0,Neutral,50
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,927.412681,830.1821794871795,390,0.48622589531680444,0.0,1.0,Greed,62
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,0.0,6845.160434782609,23,0.48622589531680444,1.0,0.0,Greed,61
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,13963.52,42850.549999999996,4,0.48622589531680444,0.0,1.0,Extreme Greed,75
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-19,1519.769822,3916.7593333333334,30,0.48622589531680444,0.3333333333333333,0.6666666666666666,Extreme Greed,77
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,-2427.873799,2596.646976744186,43,0.48622589531680444,0.16279069767441862,0.8372093023255814,Extreme Greed,76
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,0.0,1538.4553846153844,13,0.48622589531680444,1.0,0.0,Neutral,49
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,856.4737299999999,5876.914634146341,41,0.48622589531680444,0.8292682926829268,0.17073170731707318,Neutral,49
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,11271.895074,5634.781581395349,215,0.48622589531680444,0.4697674418604651,0.5302325581395348,Fear,25
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,22137.551238,8442.721599999999,50,0.48622589531680444,0.0,1.0,Extreme Fear,21
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-27,503.31943,8378.118333333334,12,0.48622589531680444,0.6666666666666666,0.3333333333333333,Extreme Fear,10
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,22299.186495,14857.899887640451,89,0.48622589531680444,0.19101123595505617,0.8089887640449438,Extreme Fear,16
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,0.0,10522.962631578948,19,0.48622589531680444,1.0,0.0,Fear,33
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,0.0,5549.306774193548,155,0.48622589531680444,1.0,0.0,Extreme Fear,15
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,5109.859504,9685.342,15,0.48622589531680444,0.6666666666666666,0.3333333333333333,Fear,25
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-07,0.0,1755.7517543859651,57,0.48622589531680444,1.0,0.0,Fear,34
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,0.08712,5590.744561403509,114,0.48622589531680444,0.9912280701754386,0.008771929824561403,Extreme Fear,20
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-11,0.0,3216.501666666667,84,0.48622589531680444,1.0,0.0,Extreme Fear,24
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,0.0,4349.66,15,0.48622589531680444,1.0,0.0,Neutral,45
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,4839.59228,3233.520923076923,195,0.48622589531680444,0.22564102564102564,0.7743589743589744,Neutral,49
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,0.0,1470.5794117647058,17,0.48622589531680444,1.0,0.0,Fear,31
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-22,4350.379248,1308.6299999999999,53,0.48622589531680444,0.0,1.0,Fear,32
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,2897.148962,3986.6614473684212,76,0.48622589531680444,0.6578947368421053,0.34210526315789475,Fear,30
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,48946.705539,6360.884432432433,185,0.48622589531680444,0.0,1.0,Neutral,45
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-25,30531.101000000002,12797.315200000001,50,0.48622589531680444,0.0,1.0,Neutral,46
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,9261.449882,4924.3603571428575,140,0.48622589531680444,0.39285714285714285,0.6071428571428571,Neutral,47
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,314.6728,15232.22,23,0.48622589531680444,0.8695652173913043,0.13043478260869565,Fear,26
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,5362.529222,12161.259047619047,21,0.48622589531680444,0.0,1.0,Fear,32
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,4750.8109939999995,9463.05744680851,47,0.48622589531680444,0.44680851063829785,0.5531914893617021,Fear,34
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,444.205198,37473.885625,16,0.48622589531680444,0.625,0.375,Fear,44
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,0.0,16666.611,60,0.48622589531680444,1.0,0.0,Fear,25
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,0.0,8264.040980392158,51,0.48622589531680444,1.0,0.0,Fear,28
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-05,31134.240601999998,5175.765784313725,102,0.48622589531680444,0.0,1.0,Fear,30
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,0.0,5508.490970873787,103,0.48622589531680444,1.0,0.0,Fear,34
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,13642.628143,7781.819788359788,189,0.48622589531680444,0.7883597883597884,0.21164021164021163,Extreme Fear,23
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,221.0,52275.0,3,0.48622589531680444,0.3333333333333333,0.6666666666666666,Extreme Fear,24
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,107892.62706,17935.84644827586,290,0.48622589531680444,0.506896551724138,0.49310344827586206,Extreme Fear,18
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,84856.33534,26118.342432432433,222,0.48622589531680444,0.6396396396396397,0.36036036036036034,Fear,39
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,122461.112004,24390.13621621622,74,0.48622589531680444,0.0,1.0,Fear,25
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,0.0,16878.26676470588,68,0.48622589531680444,0.0,1.0,Fear,43
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,21531.8321,26925.528815789472,76,0.48622589531680444,0.6973684210526315,0.3026315789473684,Fear,31
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,0.0,3354.117450980392,51,0.48622589531680444,0.0,1.0,Fear,38
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,3088.0,166444.0,1,0.48622589531680444,1.0,0.0,Fear,29
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,-110.0,28273.666666666668,6,0.48622589531680444,1.0,0.0,Fear,30
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,-681.29819,30543.59565217391,23,0.48622589531680444,0.043478260869565216,0.9565217391304348,Fear,39
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,132.0,15215.498333333335,6,0.48622589531680444,0.16666666666666666,0.8333333333333334,Neutral,47
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,2875.230157,6709.732727272728,121,0.48622589531680444,0.5454545454545454,0.45454545454545453,Greed,72
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,459.24741,4407.6721739130435,23,0.48622589531680444,0.9565217391304348,0.043478260869565216,Greed,63
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,0.0,63142.666666666664,3,0.48622589531680444,0.0,1.0,Greed,60
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,47.876234000000004,6897.073170731707,41,0.48622589531680444,1.0,0.0,Greed,65
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,510.0,75258.0,5,0.48622589531680444,0.8,0.2,Greed,56
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,0.0,857.2571428571428,7,0.3603639240506329,1.0,0.0,Extreme Greed,81
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,65.480454,6066.28,1,0.3603639240506329,0.0,1.0,Extreme Greed,88
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,338.42832,3292.47625,8,0.3603639240506329,0.875,0.125,Extreme Greed,83
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,228.57984,4537.276666666667,6,0.3603639240506329,0.8333333333333334,0.16666666666666666,Extreme Greed,81
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,429.683075,6218.810714285714,14,0.3603639240506329,0.7142857142857143,0.2857142857142857,Extreme Greed,79
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,0.0,2833.491666666667,12,0.3603639240506329,1.0,0.0,Extreme Greed,77
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,0.0,2266.8775,4,0.3603639240506329,1.0,0.0,Extreme Greed,79
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-21,0.0,9744.18,1,0.3603639240506329,1.0,0.0,Extreme Greed,78
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,1302.916428,8159.4742857142855,7,0.3603639240506329,0.0,1.0,Extreme Greed,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,20.599193,3426.62,7,0.3603639240506329,0.8571428571428571,0.14285714285714285,Extreme Greed,81
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,189.192,3224.6703703703706,27,0.3603639240506329,0.4444444444444444,0.5555555555555556,Extreme Greed,83
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,0.0,6671.296666666666,3,0.3603639240506329,1.0,0.0,Extreme Greed,80
